Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      48/128         std::_Rb_tree_iterator<std::pair<std::pair<char, char> const, int> > std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_M_insert_<std::pair<std::pair<char, char> const, int> const&, std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<std::pair<char, char> const, int> const&, std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_Alloc_node&) [46]
[23]     0.0    0.00    0.00     128         std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_S_key(std::_Rb_tree_node_base const*) [23]
                0.00    0.00     128/317         std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_S_key(std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > const*) [15]
-----------------------------------------------
                0.00    0.00      31/123         std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> >*, std::_Rb_tree_node_base*, std::pair<char, char> const&) [94]
                0.00    0.00      40/123         std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_M_get_insert_unique_pos(std::pair<char, char> const&) [57]
                0.00    0.00      52/123         std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> >*) [201]
[24]     0.0    0.00    0.00     123         std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_S_right(std::_Rb_tree_node_base*) [24]
-----------------------------------------------
                0.00    0.00       9/122         void std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_construct_node<std::pair<int, int> >(std::_Rb_tree_node<std::pair<int const, int> >*, std::pair<int, int>&&) [146]
                0.00    0.00       9/122         void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::construct<std::pair<int const, int>, std::pair<int, int> >(std::pair<int const, int>*, std::pair<int, int>&&) [103]
                0.00    0.00      52/122         void std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_M_construct_node<std::pair<std::pair<char, char> const, int> const&>(std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> >*, std::pair<std::pair<char, char> const, int> const&) [52]
                0.00    0.00      52/122         void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> > >::construct<std::pair<std::pair<char, char> const, int>, std::pair<std::pair<char, char> const, int> const&>(std::pair<std::pair<char, char> const, int>*, std::pair<std::pair<char, char> const, int> const&) [36]
[25]     0.0    0.00    0.00     122         operator new(unsigned long, void*) [25]
-----------------------------------------------
                0.00    0.00      17/69          std::map<std::pair<char, char>, int, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::end() [90]
                0.00    0.00      52/69          std::enable_if<std::is_same<std::pair<std::pair<char, char> const, int>, std::iterator_traits<std::pair<std::pair<char, char> const, int> const*>::value_type>::value, void>::type std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_M_insert_range_unique<std::pair<std::pair<char, char> const, int> const*>(std::pair<std::pair<char, char> const, int> const*, std::pair<std::pair<char, char> const, int> const*) [200]
[26]     0.0    0.00    0.00      69         std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::end() [26]
                0.00    0.00      69/266         std::_Rb_tree_iterator<std::pair<std::pair<char, char> const, int> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [16]
-----------------------------------------------
                0.00    0.00      34/68          std::pair<std::__strip_reference_wrapper<std::decay<char&>::type>::__type, std::__strip_reference_wrapper<std::decay<char&>::type>::__type> std::make_pair<char&, char&>(char&, char&) [95]
                0.00    0.00      34/68          std::pair<char, char>::pair<char&, char&, true>(char&, char&) [92]
[27]     0.0    0.00    0.00      68         char& std::forward<char&>(std::remove_reference<char&>::type&) [27]
-----------------------------------------------
                0.00    0.00      65/65          std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_M_begin() [29]
[28]     0.0    0.00    0.00      65         std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_M_mbegin() const [28]
-----------------------------------------------
                0.00    0.00       4/65          std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::~_Rb_tree() [203]
                0.00    0.00      17/65          std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::lower_bound(std::pair<char, char> const&) [93]
                0.00    0.00      44/65          std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_M_get_insert_unique_pos(std::pair<char, char> const&) [57]
[29]     0.0    0.00    0.00      65         std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_M_begin() [29]
                0.00    0.00      65/65          std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_M_mbegin() const [28]
-----------------------------------------------
                0.00    0.00       8/61          std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node_base* const&, std::_Rb_tree_node_base*&) [171]
                0.00    0.00       9/61          std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<int const, int> >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<int const, int> >*&, std::_Rb_tree_node_base*&) [132]
                0.00    0.00      44/61          std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<std::pair<char, char> const, int> >*&, std::_Rb_tree_node_base*&) [56]
[30]     0.0    0.00    0.00      61         std::_Rb_tree_node_base*& std::forward<std::_Rb_tree_node_base*&>(std::remove_reference<std::_Rb_tree_node_base*&>::type&) [30]
-----------------------------------------------
                0.00    0.00      56/56          std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<std::pair<char, char> const, int> >, std::pair<char, char> const&) [54]
[31]     0.0    0.00    0.00      56         std::_Rb_tree<std::pair<char, char>, std::pair<std::pair<char, char> const, int>, std::_Select1st<std::pair<std::pair<char, char> const, int> >, std::less<std::pair<char, char> >, std::allocator<std::pair<std::pair<char, char> const, int> > >::_M_rightmost() [31]
-----------------------------------------------
                0.00    0.00       9/54          std::enable_if<std::is_constructible<std::pair<int const, int>, std::pair<int, int> >::value, std::_Rb_tree_iterator<std::pair<int const, int> > >::type std::multimap<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::insert<std::pair<int, int> >(std::pair<int, int>&&) [148]
                0.00    0.00       9/54          std::_Rb_tree_iterator<std::pair<int const, int> > std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_emplace_equal<std::pair<int, int> >(std::pair<int, int>&&) [145]
                0.00    0.00       9/54          std::_Rb_tree_node<std::pair<int const, int> >* std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_create_node<std::pair<int, int> >(std::pair<int, int>&&) [142]
                0.00    0.00       9/54          void std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_construct_node<std::pair<int, int> >(std::_Rb_tree_node<std::pair<int const, int> >*, std::pair<int, int>&&) [146]
                0.00    0.00       9/54          void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, int> > > >::construct<std::pair<int const, int>, std::pair<int, int> >(std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >&, std::pair<int const, int>*, std::pair<int, int>&&) [126]
                0.00    0.00       9/54          void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::construct<std::pair<int const, int>, std::pair<int, int> >(std::pair<int const, int>*, std::pair<int, int>&&) [103]
